received_at_utc,trade_time,price,volume_24h
2026-05-28T02:18:32.129430+00:00,,74185.68,6460.02362993
2026-05-28T02:18:32.231621+00:00,,74185.68,6460.02362993
2026-05-28T02:18:32.409836+00:00,,74185.66,6460.02362993
2026-05-28T02:18:32.478668+00:00,,74185.66,6460.02362993
2026-05-28T02:18:32.735744+00:00,,74185.66,6460.02362993
2026-05-28T02:18:32.920351+00:00,,74185.66,6462.20140596
2026-05-28T02:18:32.977793+00:00,,74185.66,6462.20140596
2026-05-28T02:18:33.187277+00:00,,74185.67,6462.20140596
2026-05-28T02:18:33.235435+00:00,,74185.67,6462.20140596
2026-05-28T02:18:33.478385+00:00,,74185.67,6462.20140596
2026-05-28T02:18:33.674334+00:00,,74180.97,6462.20140596
2026-05-28T02:18:33.733738+00:00,,74180.97,6462.20140596
2026-05-28T02:18:33.900466+00:00,,74180.98,6462.20140596
2026-05-28T02:18:33.977465+00:00,,74180.98,6462.20140596
2026-05-28T02:18:34.234738+00:00,,74180.98,6462.20140596
2026-05-28T02:18:34.479548+00:00,,74180.98,6462.20140596
2026-05-28T02:18:34.652854+00:00,,74180.97,6462.20140596
2026-05-28T02:18:34.736559+00:00,,74180.97,6462.20140596
2026-05-28T02:18:34.904362+00:00,,74174.41,6462.20140596
2026-05-28T02:18:34.979908+00:00,,74174.41,6462.20140596
2026-05-28T02:18:35.234400+00:00,,74174.41,6462.20140596
2026-05-28T02:18:35.477960+00:00,,74174.41,6462.20140596
2026-05-28T02:18:35.740418+00:00,,74174.41,6462.20140596
2026-05-28T02:18:35.983231+00:00,,74174.41,6462.20140596
2026-05-28T02:18:36.457719+00:00,,74174.41,6462.20140596
2026-05-28T02:18:36.481835+00:00,,74174.41,6462.20140596
2026-05-28T02:18:36.979960+00:00,,74174.41,6462.20140596
2026-05-28T02:18:37.230690+00:00,,74174.41,6462.20140596
2026-05-28T02:18:37.476791+00:00,,74174.41,6462.20140596
2026-05-28T02:18:37.650732+00:00,,74174.4,6462.20140596
2026-05-28T02:18:37.729627+00:00,,74174.4,6462.20140596
2026-05-28T02:18:37.866799+00:00,,74174.41,6462.20140596
2026-05-28T02:18:38.300572+00:00,,74174.41,6462.20140596
2026-05-28T02:18:38.405006+00:00,,74178.1,6462.20140596
2026-05-28T02:18:38.516717+00:00,,74178.1,6462.20140596
2026-05-28T02:18:38.603716+00:00,,74174.4,6462.20140596
2026-05-28T02:18:38.738725+00:00,,74174.4,6462.20140596
2026-05-28T02:18:38.909042+00:00,,74174.41,6462.20140596
2026-05-28T02:18:38.979386+00:00,,74174.41,6462.20140596
2026-05-28T02:18:39.228818+00:00,,74174.41,6462.20140596
2026-05-28T02:18:39.477042+00:00,,74174.41,6462.20140596
2026-05-28T02:18:39.662501+00:00,,74174.4,6462.20140596
2026-05-28T02:18:39.734006+00:00,,74174.4,6462.20140596
2026-05-28T02:18:39.906903+00:00,,74174.41,6462.20140596
2026-05-28T02:18:39.981084+00:00,,74174.41,6462.20140596
2026-05-28T02:18:40.231345+00:00,,74174.41,6462.20140596
2026-05-28T02:18:40.476099+00:00,,74174.41,6462.20140596
2026-05-28T02:18:40.977773+00:00,,74174.41,6462.20140596
2026-05-28T02:18:41.230908+00:00,,74174.41,6462.20140596
2026-05-28T02:18:41.476072+00:00,,74174.41,6462.20140596
2026-05-28T02:18:41.729392+00:00,,74174.41,6462.20140596
2026-05-28T02:18:41.912828+00:00,,74174.4,6462.20140596
2026-05-28T02:18:41.988721+00:00,,74174.4,6462.20140596
2026-05-28T02:18:42.229866+00:00,,74174.4,6462.20140596
2026-05-28T02:18:42.478964+00:00,,74174.4,6462.20140596
2026-05-28T02:18:42.675261+00:00,,74173.37,6462.20140596
2026-05-28T02:18:42.734446+00:00,,74173.37,6462.20140596
2026-05-28T02:18:42.923534+00:00,,74173.36,6463.27009993
2026-05-28T02:18:43.478659+00:00,,74173.36,6463.27009993
2026-05-28T02:18:43.673695+00:00,,74173.37,6463.27009993
2026-05-28T02:18:43.730383+00:00,,74173.37,6463.27009993
2026-05-28T02:18:43.902824+00:00,,74173.36,6463.27009993
2026-05-28T02:18:43.977293+00:00,,74173.36,6463.27009993
2026-05-28T02:18:44.229315+00:00,,74173.36,6463.27009993
2026-05-28T02:18:44.404018+00:00,,74173.37,6463.27009993
2026-05-28T02:18:44.477517+00:00,,74173.37,6463.27009993
2026-05-28T02:18:44.731969+00:00,,74173.37,6463.27009993
2026-05-28T02:18:44.877748+00:00,,74173.36,6463.27009993
2026-05-28T02:18:44.977633+00:00,,74173.36,6463.27009993
2026-05-28T02:18:45.151157+00:00,,74173.37,6463.27009993
2026-05-28T02:18:45.237732+00:00,,74173.37,6463.27009993
2026-05-28T02:18:45.481656+00:00,,74173.37,6463.27009993
2026-05-28T02:18:45.734072+00:00,,74173.37,6463.27009993
2026-05-28T02:18:45.976527+00:00,,74173.37,6463.27009993
2026-05-28T02:18:46.201222+00:00,,74173.36,6463.27009993
2026-05-28T02:18:46.231160+00:00,,74173.36,6463.27009993
2026-05-28T02:18:46.412931+00:00,,74173.37,6463.27009993
2026-05-28T02:18:46.478091+00:00,,74173.37,6463.27009993
2026-05-28T02:18:46.655157+00:00,,74179.05,6463.27009993
2026-05-28T02:18:46.730211+00:00,,74179.05,6463.27009993
2026-05-28T02:18:46.981312+00:00,,74179.05,6463.27009993
2026-05-28T02:18:47.230209+00:00,,74179.05,6463.27009993
2026-05-28T02:18:47.768147+00:00,,74179.05,6463.27009993
2026-05-28T02:18:47.903639+00:00,,74173.37,6463.27009993
2026-05-28T02:18:47.977818+00:00,,74173.37,6463.27009993
2026-05-28T02:18:48.228624+00:00,,74173.37,6463.27009993
2026-05-28T02:18:48.410352+00:00,,74173.36,6463.27009993
2026-05-28T02:18:48.729796+00:00,,74173.36,6463.27009993
2026-05-28T02:18:48.906290+00:00,,74173.37,6463.27009993
2026-05-28T02:18:48.994138+00:00,,74173.37,6463.27009993
2026-05-28T02:18:49.229968+00:00,,74173.37,6463.27009993
2026-05-28T02:18:49.407610+00:00,,74173.36,6463.27009993
2026-05-28T02:18:49.732627+00:00,,74173.36,6463.27009993
2026-05-28T02:18:49.904584+00:00,,74173.37,6463.27009993
2026-05-28T02:18:50.229492+00:00,,74173.37,6463.27009993
2026-05-28T02:18:50.476264+00:00,,74173.37,6463.27009993
2026-05-28T02:18:50.626974+00:00,,74173.36,6463.27009993
2026-05-28T02:18:50.976246+00:00,,74173.36,6463.27009993
2026-05-28T02:18:51.234321+00:00,,74173.36,6463.27009993
2026-05-28T02:18:51.405103+00:00,,74173.37,6463.27009993
2026-05-28T02:18:51.481645+00:00,,74173.37,6463.27009993
2026-05-28T02:18:51.658493+00:00,,74173.36,6463.27009993
2026-05-28T02:18:51.813100+00:00,,74173.36,6463.27009993
2026-05-28T02:18:52.229301+00:00,,74173.36,6463.27009993
2026-05-28T02:18:52.478062+00:00,,74173.36,6463.27009993
2026-05-28T02:18:52.739749+00:00,,74173.36,6463.27009993
2026-05-28T02:18:52.932048+00:00,,74174.41,6463.66014971
2026-05-28T02:18:52.982716+00:00,,74174.41,6463.66014971
2026-05-28T02:18:53.184886+00:00,,74179.05,6463.66014971
2026-05-28T02:18:53.241246+00:00,,74179.05,6463.66014971
2026-05-28T02:18:53.397210+00:00,,74185.0,6463.66014971
2026-05-28T02:18:53.485913+00:00,,74185.0,6463.66014971
2026-05-28T02:18:53.688255+00:00,,74185.66,6463.66014971
2026-05-28T02:18:53.735712+00:00,,74185.66,6463.66014971
2026-05-28T02:18:53.907668+00:00,,74191.99,6463.66014971
2026-05-28T02:18:53.980718+00:00,,74191.99,6463.66014971
2026-05-28T02:18:54.141710+00:00,,74185.66,6463.66014971
2026-05-28T02:18:54.239817+00:00,,74185.66,6463.66014971
2026-05-28T02:18:54.404382+00:00,,74186.0,6463.66014971
2026-05-28T02:18:54.480030+00:00,,74186.0,6463.66014971
2026-05-28T02:18:54.733878+00:00,,74186.0,6463.66014971
2026-05-28T02:18:54.901737+00:00,,74188.11,6463.66014971
2026-05-28T02:18:54.994259+00:00,,74188.11,6463.66014971
2026-05-28T02:18:55.149761+00:00,,74190.0,6463.66014971
2026-05-28T02:18:55.229156+00:00,,74190.0,6463.66014971
2026-05-28T02:18:55.392372+00:00,,74191.99,6463.66014971
2026-05-28T02:18:55.735074+00:00,,74191.99,6463.66014971
2026-05-28T02:18:55.975837+00:00,,74191.99,6463.66014971
2026-05-28T02:18:56.230870+00:00,,74191.99,6463.66014971
2026-05-28T02:18:56.480895+00:00,,74191.99,6463.66014971
2026-05-28T02:18:56.731028+00:00,,74191.99,6463.66014971
2026-05-28T02:18:56.976312+00:00,,74191.99,6463.66014971
2026-05-28T02:18:57.477037+00:00,,74191.99,6463.66014971
2026-05-28T02:18:57.635850+00:00,,74192.0,6463.66014971
2026-05-28T02:18:57.730940+00:00,,74192.0,6463.66014971
2026-05-28T02:18:57.874268+00:00,,74191.99,6463.66014971
2026-05-28T02:18:57.977699+00:00,,74191.99,6463.66014971
2026-05-28T02:18:58.231875+00:00,,74191.99,6463.66014971
2026-05-28T02:18:58.480089+00:00,,74191.99,6463.66014971
2026-05-28T02:18:58.638491+00:00,,74196.6,6463.66014971
2026-05-28T02:18:58.976886+00:00,,74196.6,6463.66014971
2026-05-28T02:18:59.230033+00:00,,74196.6,6463.66014971
2026-05-28T02:18:59.480833+00:00,,74196.6,6463.66014971
2026-05-28T02:18:59.729955+00:00,,74196.6,6463.66014971
2026-05-28T02:18:59.903931+00:00,,74188.36,6463.66014971
2026-05-28T02:18:59.977587+00:00,,74188.36,6463.66014971
2026-05-28T02:19:00.127866+00:00,,74188.35,6463.66014971
2026-05-28T02:19:00.237493+00:00,,74188.35,6463.66014971
2026-05-28T02:19:00.483847+00:00,,74188.35,6463.66014971
2026-05-28T02:19:00.658382+00:00,,74184.37,6463.66014971
2026-05-28T02:19:00.963899+00:00,,74191.6,6463.66014971
2026-05-28T02:19:00.976922+00:00,,74191.6,6463.66014971
2026-05-28T02:19:01.237047+00:00,,74191.6,6463.66014971
2026-05-28T02:19:01.399717+00:00,,74169.37,6463.66014971
2026-05-28T02:19:01.482573+00:00,,74169.37,6463.66014971
2026-05-28T02:19:01.655472+00:00,,74164.8,6463.66014971
2026-05-28T02:19:01.735422+00:00,,74164.8,6463.66014971
2026-05-28T02:19:01.983039+00:00,,74164.8,6463.66014971
2026-05-28T02:19:02.233979+00:00,,74164.8,6463.66014971
2026-05-28T02:19:02.500754+00:00,,74164.8,6463.66014971
2026-05-28T02:19:02.831641+00:00,,74164.8,6463.66014971
2026-05-28T02:19:02.923928+00:00,,74164.8,6463.07810957
2026-05-28T02:19:03.230019+00:00,,74164.8,6463.07810957
2026-05-28T02:19:03.728955+00:00,,74164.8,6463.07810957
2026-05-28T02:19:03.984191+00:00,,74164.8,6463.07810957
2026-05-28T02:19:04.156400+00:00,,74164.81,6463.07810957
2026-05-28T02:19:04.234475+00:00,,74164.81,6463.07810957
2026-05-28T02:19:04.481713+00:00,,74164.81,6463.07810957
2026-05-28T02:19:04.653239+00:00,,74175.5,6463.07810957
2026-05-28T02:19:04.731353+00:00,,74175.5,6463.07810957
2026-05-28T02:19:04.977894+00:00,,74175.5,6463.07810957
2026-05-28T02:19:05.232314+00:00,,74175.5,6463.07810957
2026-05-28T02:19:05.405410+00:00,,74174.31,6463.07810957
2026-05-28T02:19:05.481287+00:00,,74174.31,6463.07810957
2026-05-28T02:19:05.737254+00:00,,74174.31,6463.07810957
2026-05-28T02:19:05.981561+00:00,,74174.31,6463.07810957
2026-05-28T02:19:06.165599+00:00,,74174.33,6463.07810957
2026-05-28T02:19:06.229607+00:00,,74174.33,6463.07810957
2026-05-28T02:19:06.405225+00:00,,74174.32,6463.07810957
2026-05-28T02:19:06.482099+00:00,,74174.32,6463.07810957
2026-05-28T02:19:06.730668+00:00,,74174.32,6463.07810957
2026-05-28T02:19:06.979118+00:00,,74174.32,6463.07810957
2026-05-28T02:19:07.136504+00:00,,74174.33,6463.07810957
2026-05-28T02:19:07.229380+00:00,,74174.33,6463.07810957
2026-05-28T02:19:07.477371+00:00,,74174.33,6463.07810957
2026-05-28T02:19:07.729343+00:00,,74174.33,6463.07810957
2026-05-28T02:19:07.903594+00:00,,74174.32,6463.07810957
2026-05-28T02:19:07.979378+00:00,,74174.32,6463.07810957
2026-05-28T02:19:08.157405+00:00,,74176.93,6463.07810957
2026-05-28T02:19:08.229695+00:00,,74176.93,6463.07810957
2026-05-28T02:19:08.362370+00:00,,74174.33,6463.07810957
2026-05-28T02:19:08.477926+00:00,,74174.33,6463.07810957
2026-05-28T02:19:08.670090+00:00,,74174.32,6463.07810957
2026-05-28T02:19:08.989465+00:00,,74174.32,6463.07810957
2026-05-28T02:19:09.231849+00:00,,74174.32,6463.07810957
2026-05-28T02:19:09.402581+00:00,,74172.0,6463.07810957
2026-05-28T02:19:09.475669+00:00,,74172.0,6463.07810957
2026-05-28T02:19:09.665233+00:00,,74174.32,6463.07810957
2026-05-28T02:19:09.731158+00:00,,74174.32,6463.07810957
2026-05-28T02:19:09.977522+00:00,,74174.32,6463.07810957
2026-05-28T02:19:10.233152+00:00,,74174.32,6463.07810957
2026-05-28T02:19:10.400369+00:00,,74179.2,6463.07810957
2026-05-28T02:19:10.483958+00:00,,74179.2,6463.07810957
2026-05-28T02:19:10.634621+00:00,,74184.0,6463.07810957
2026-05-28T02:19:10.740951+00:00,,74184.0,6463.07810957
2026-05-28T02:19:10.956130+00:00,,74188.01,6463.07810957
2026-05-28T02:19:11.153970+00:00,,74188.04,6463.07810957
2026-05-28T02:19:11.232047+00:00,,74188.04,6463.07810957
2026-05-28T02:19:11.477138+00:00,,74188.04,6463.07810957
2026-05-28T02:19:11.657788+00:00,,74188.05,6463.07810957
2026-05-28T02:19:11.729739+00:00,,74188.05,6463.07810957
2026-05-28T02:19:11.885396+00:00,,74188.04,6463.07810957
2026-05-28T02:19:12.236352+00:00,,74188.04,6463.07810957
2026-05-28T02:19:12.485208+00:00,,74188.04,6463.07810957
2026-05-28T02:19:12.683332+00:00,,74188.0,6463.07810957
2026-05-28T02:19:12.749944+00:00,,74188.0,6463.07810957
2026-05-28T02:19:12.937611+00:00,,74188.0,6467.82377825
2026-05-28T02:19:12.978722+00:00,,74188.0,6467.82377825
2026-05-28T02:19:13.229370+00:00,,74188.0,6467.82377825
2026-05-28T02:19:13.481479+00:00,,74188.0,6467.82377825
2026-05-28T02:19:13.731723+00:00,,74188.0,6467.82377825
2026-05-28T02:19:14.230443+00:00,,74188.0,6467.82377825
2026-05-28T02:19:14.479167+00:00,,74188.0,6467.82377825
2026-05-28T02:19:14.731416+00:00,,74188.0,6467.82377825
2026-05-28T02:19:14.904908+00:00,,74185.55,6467.82377825
2026-05-28T02:19:14.977431+00:00,,74185.55,6467.82377825
2026-05-28T02:19:15.481123+00:00,,74185.55,6467.82377825
2026-05-28T02:19:15.730234+00:00,,74185.55,6467.82377825
2026-05-28T02:19:16.142202+00:00,,74188.88,6467.82377825
2026-05-28T02:19:16.236739+00:00,,74188.88,6467.82377825
2026-05-28T02:19:16.400014+00:00,,74178.13,6467.82377825
2026-05-28T02:19:16.478461+00:00,,74178.13,6467.82377825
2026-05-28T02:19:16.653774+00:00,,74178.0,6467.82377825
2026-05-28T02:19:16.734747+00:00,,74178.0,6467.82377825
2026-05-28T02:19:16.979877+00:00,,74178.0,6467.82377825
2026-05-28T02:19:17.230020+00:00,,74178.0,6467.82377825
2026-05-28T02:19:17.655203+00:00,,74174.07,6467.82377825
2026-05-28T02:19:18.236437+00:00,,74174.07,6467.82377825
2026-05-28T02:19:18.403370+00:00,,74174.41,6467.82377825
2026-05-28T02:19:18.980686+00:00,,74174.41,6467.82377825
2026-05-28T02:19:19.482710+00:00,,74174.41,6467.82377825
2026-05-28T02:19:19.743978+00:00,,74174.41,6467.82377825
2026-05-28T02:19:19.888094+00:00,,74169.91,6467.82377825
2026-05-28T02:19:19.981092+00:00,,74169.91,6467.82377825
2026-05-28T02:19:20.234544+00:00,,74169.91,6467.82377825
2026-05-28T02:19:20.401922+00:00,,74169.61,6467.82377825
2026-05-28T02:19:20.481988+00:00,,74169.61,6467.82377825
2026-05-28T02:19:20.744928+00:00,,74169.61,6467.82377825
2026-05-28T02:19:20.948244+00:00,,74181.133,6467.82377825
2026-05-28T02:19:20.982084+00:00,,74181.133,6467.82377825
2026-05-28T02:19:21.144009+00:00,,74170.8,6467.82377825
2026-05-28T02:19:21.234913+00:00,,74170.8,6467.82377825
2026-05-28T02:19:21.477112+00:00,,74170.8,6467.82377825
2026-05-28T02:19:21.734098+00:00,,74170.8,6467.82377825
2026-05-28T02:19:22.234370+00:00,,74170.8,6467.82377825
2026-05-28T02:19:22.732577+00:00,,74170.8,6467.82377825
2026-05-28T02:19:22.932031+00:00,,74155.21,6468.16914902
2026-05-28T02:19:23.230971+00:00,,74155.21,6468.16914902
2026-05-28T02:19:23.478596+00:00,,74155.21,6468.16914902
2026-05-28T02:19:23.977746+00:00,,74155.21,6468.16914902
2026-05-28T02:19:24.150360+00:00,,74161.0,6468.16914902
2026-05-28T02:19:24.235984+00:00,,74161.0,6468.16914902
2026-05-28T02:19:24.403788+00:00,,74155.21,6468.16914902
2026-05-28T02:19:24.478259+00:00,,74155.21,6468.16914902
2026-05-28T02:19:24.729117+00:00,,74155.21,6468.16914902
2026-05-28T02:19:26.236013+00:00,,74155.21,6468.16914902
2026-05-28T02:19:26.730106+00:00,,74155.21,6468.16914902
2026-05-28T02:19:27.229016+00:00,,74155.21,6468.16914902
2026-05-28T02:19:27.481440+00:00,,74155.21,6468.16914902
2026-05-28T02:19:27.733837+00:00,,74155.21,6468.16914902
2026-05-28T02:19:27.977587+00:00,,74155.21,6468.16914902
2026-05-28T02:19:28.233194+00:00,,74155.21,6468.16914902
2026-05-28T02:19:28.729029+00:00,,74155.21,6468.16914902
2026-05-28T02:19:28.976805+00:00,,74155.21,6468.16914902
2026-05-28T02:19:29.232377+00:00,,74155.21,6468.16914902
2026-05-28T02:19:29.477591+00:00,,74155.21,6468.16914902
2026-05-28T02:19:30.476597+00:00,,74155.21,6468.16914902
2026-05-28T02:19:30.728891+00:00,,74155.21,6468.16914902
2026-05-28T02:19:30.988389+00:00,,74155.21,6468.16914902
2026-05-28T02:19:31.181081+00:00,,74149.11,6468.16914902
2026-05-28T02:19:31.237454+00:00,,74149.11,6468.16914902
2026-05-28T02:19:31.407502+00:00,,74165.898,6468.16914902
2026-05-28T02:19:31.479137+00:00,,74165.898,6468.16914902
2026-05-28T02:19:31.712002+00:00,,74161.0,6468.16914902
2026-05-28T02:19:31.731584+00:00,,74161.0,6468.16914902
2026-05-28T02:19:31.928087+00:00,,74149.7,6468.16914902
2026-05-28T02:19:31.985434+00:00,,74149.7,6468.16914902
2026-05-28T02:19:32.232299+00:00,,74149.7,6468.16914902
2026-05-28T02:19:32.249823+00:00,,74145.61,6468.16914902
2026-05-28T02:19:32.453206+00:00,,74139.11,6468.16914902
2026-05-28T02:19:32.478145+00:00,,74139.11,6468.16914902
2026-05-28T02:19:32.930675+00:00,,74139.11,6468.42607079
2026-05-28T02:19:33.228618+00:00,,74139.11,6468.42607079
2026-05-28T02:19:33.476679+00:00,,74139.11,6468.42607079
2026-05-28T02:19:33.680869+00:00,,74139.12,6468.42607079
2026-05-28T02:19:34.477251+00:00,,74139.12,6468.42607079
2026-05-28T02:19:34.735860+00:00,,74139.12,6468.42607079
2026-05-28T02:19:34.978043+00:00,,74139.12,6468.42607079
2026-05-28T02:19:35.229912+00:00,,74139.12,6468.42607079
2026-05-28T02:19:35.476388+00:00,,74139.12,6468.42607079
2026-05-28T02:19:35.729927+00:00,,74139.12,6468.42607079
2026-05-28T02:19:35.976486+00:00,,74139.12,6468.42607079
2026-05-28T02:19:36.229719+00:00,,74139.12,6468.42607079
2026-05-28T02:19:36.477885+00:00,,74139.12,6468.42607079
2026-05-28T02:19:36.729260+00:00,,74139.12,6468.42607079
2026-05-28T02:19:36.978722+00:00,,74139.12,6468.42607079
2026-05-28T02:19:37.233087+00:00,,74139.12,6468.42607079
2026-05-28T02:19:37.477497+00:00,,74139.12,6468.42607079
2026-05-28T02:19:37.734917+00:00,,74139.12,6468.42607079
2026-05-28T02:19:37.905998+00:00,,74139.11,6468.42607079
2026-05-28T02:19:38.236903+00:00,,74139.11,6468.42607079
2026-05-28T02:19:38.477744+00:00,,74139.11,6468.42607079
2026-05-28T02:19:38.655720+00:00,,74139.12,6468.42607079
2026-05-28T02:19:38.732382+00:00,,74139.12,6468.42607079
2026-05-28T02:19:38.978199+00:00,,74139.12,6468.42607079
2026-05-28T02:19:39.232005+00:00,,74139.12,6468.42607079
2026-05-28T02:19:39.407577+00:00,,74139.11,6468.42607079
2026-05-28T02:19:39.476085+00:00,,74139.11,6468.42607079
2026-05-28T02:19:39.659991+00:00,,74139.12,6468.42607079
2026-05-28T02:19:39.728363+00:00,,74139.12,6468.42607079
2026-05-28T02:19:39.978189+00:00,,74139.12,6468.42607079
2026-05-28T02:19:40.228227+00:00,,74139.12,6468.42607079
2026-05-28T02:19:40.482713+00:00,,74139.12,6468.42607079
2026-05-28T02:19:40.729489+00:00,,74139.12,6468.42607079
2026-05-28T02:19:40.976838+00:00,,74139.12,6468.42607079
2026-05-28T02:19:41.228451+00:00,,74139.12,6468.42607079
2026-05-28T02:19:41.476513+00:00,,74139.12,6468.42607079
2026-05-28T02:19:41.734231+00:00,,74139.12,6468.42607079
2026-05-28T02:19:41.883176+00:00,,74139.15,6468.42607079
2026-05-28T02:19:41.978636+00:00,,74139.15,6468.42607079
2026-05-28T02:19:42.152729+00:00,,74150.78,6468.42607079
2026-05-28T02:19:42.233073+00:00,,74150.78,6468.42607079
2026-05-28T02:19:42.427192+00:00,,74150.46,6468.42607079
2026-05-28T02:19:42.477708+00:00,,74150.46,6468.42607079
2026-05-28T02:19:42.678950+00:00,,74150.48,6468.42607079
2026-05-28T02:19:42.732874+00:00,,74150.48,6468.42607079
2026-05-28T02:19:42.925358+00:00,,74147.98,6468.42607079
2026-05-28T02:19:42.977630+00:00,,74147.98,6468.42607079
2026-05-28T02:19:43.158723+00:00,,74155.8,6469.35629803
2026-05-28T02:19:43.234174+00:00,,74155.8,6469.35629803
2026-05-28T02:19:43.426904+00:00,,74147.99,6469.35629803
2026-05-28T02:19:43.478461+00:00,,74147.99,6469.35629803
2026-05-28T02:19:43.681156+00:00,,74148.0,6469.35629803
2026-05-28T02:19:43.729821+00:00,,74148.0,6469.35629803
2026-05-28T02:19:43.903162+00:00,,74147.99,6469.35629803
2026-05-28T02:19:43.977666+00:00,,74147.99,6469.35629803
2026-05-28T02:19:44.229238+00:00,,74147.99,6469.35629803
2026-05-28T02:19:44.431583+00:00,,74148.0,6469.35629803
2026-05-28T02:19:44.476573+00:00,,74148.0,6469.35629803
2026-05-28T02:19:44.653773+00:00,,74147.99,6469.35629803
2026-05-28T02:19:44.729333+00:00,,74147.99,6469.35629803
2026-05-28T02:19:44.895536+00:00,,74147.69,6469.35629803
2026-05-28T02:19:44.983864+00:00,,74147.69,6469.35629803
2026-05-28T02:19:45.155826+00:00,,74146.7,6469.35629803
2026-05-28T02:19:45.245629+00:00,,74146.7,6469.35629803
2026-05-28T02:19:45.489537+00:00,,74146.7,6469.35629803
2026-05-28T02:19:45.650150+00:00,,74144.8,6469.35629803
2026-05-28T02:19:45.737535+00:00,,74144.8,6469.35629803
2026-05-28T02:19:45.916959+00:00,,74140.8,6469.35629803
2026-05-28T02:19:45.981060+00:00,,74140.8,6469.35629803
2026-05-28T02:19:46.169858+00:00,,74140.59,6469.35629803
2026-05-28T02:19:46.234896+00:00,,74140.59,6469.35629803
2026-05-28T02:19:46.656952+00:00,,74148.65,6469.35629803
2026-05-28T02:19:46.743255+00:00,,74148.65,6469.35629803
2026-05-28T02:19:46.906285+00:00,,74140.5,6469.35629803
2026-05-28T02:19:46.976745+00:00,,74140.5,6469.35629803
2026-05-28T02:19:47.728822+00:00,,74140.5,6469.35629803
2026-05-28T02:19:47.976355+00:00,,74140.5,6469.35629803
2026-05-28T02:19:48.477162+00:00,,74140.5,6469.35629803
2026-05-28T02:19:48.730630+00:00,,74140.5,6469.35629803
2026-05-28T02:19:48.986858+00:00,,74140.5,6469.35629803
2026-05-28T02:19:49.237004+00:00,,74140.5,6469.35629803
2026-05-28T02:19:49.369446+00:00,,74140.49,6469.35629803
2026-05-28T02:19:49.977915+00:00,,74140.49,6469.35629803
2026-05-28T02:19:50.158574+00:00,,74140.5,6469.35629803
2026-05-28T02:19:50.231595+00:00,,74140.5,6469.35629803
2026-05-28T02:19:50.476324+00:00,,74140.5,6469.35629803
2026-05-28T02:19:50.731121+00:00,,74140.5,6469.35629803
2026-05-28T02:19:50.983171+00:00,,74140.5,6469.35629803
2026-05-28T02:19:51.234166+00:00,,74140.5,6469.35629803
2026-05-28T02:19:51.732917+00:00,,74140.5,6469.35629803
2026-05-28T02:19:52.250194+00:00,,74140.5,6469.35629803
2026-05-28T02:19:52.481314+00:00,,74140.5,6469.35629803
2026-05-28T02:19:52.729154+00:00,,74140.5,6469.35629803
2026-05-28T02:19:52.923734+00:00,,74140.5,6472.13026752
2026-05-28T02:19:53.230421+00:00,,74140.5,6472.13026752
2026-05-28T02:19:53.977397+00:00,,74140.5,6472.13026752
2026-05-28T02:19:54.234237+00:00,,74140.5,6472.13026752
2026-05-28T02:19:54.480934+00:00,,74140.5,6472.13026752
2026-05-28T02:19:54.976311+00:00,,74140.5,6472.13026752
2026-05-28T02:19:55.231493+00:00,,74140.5,6472.13026752
2026-05-28T02:19:55.481728+00:00,,74140.5,6472.13026752
2026-05-28T02:19:55.976199+00:00,,74140.5,6472.13026752
2026-05-28T02:19:56.230045+00:00,,74140.5,6472.13026752
2026-05-28T02:19:57.228183+00:00,,74140.5,6472.13026752
2026-05-28T02:19:57.480248+00:00,,74140.5,6472.13026752
2026-05-28T02:19:57.735518+00:00,,74140.5,6472.13026752
2026-05-28T02:19:58.476492+00:00,,74140.5,6472.13026752
2026-05-28T02:19:58.736785+00:00,,74140.5,6472.13026752
2026-05-28T02:19:58.976442+00:00,,74140.5,6472.13026752
2026-05-28T02:19:59.230158+00:00,,74140.5,6472.13026752
2026-05-28T02:19:59.476246+00:00,,74140.5,6472.13026752
2026-05-28T02:19:59.730840+00:00,,74140.5,6472.13026752
2026-05-28T02:19:59.978525+00:00,,74140.5,6472.13026752
2026-05-28T02:20:00.230059+00:00,,74140.5,6472.13026752
2026-05-28T02:20:00.478765+00:00,,74140.5,6472.13026752
2026-05-28T02:20:00.730117+00:00,,74140.5,6472.13026752
2026-05-28T02:20:00.991388+00:00,,74140.5,6472.13026752
2026-05-28T02:20:01.484511+00:00,,74140.5,6472.13026752
2026-05-28T02:20:01.984901+00:00,,74140.5,6472.13026752
2026-05-28T02:20:02.232442+00:00,,74140.5,6472.13026752
2026-05-28T02:20:02.486225+00:00,,74140.5,6472.13026752
2026-05-28T02:20:02.690057+00:00,,74150.0,6472.13026752
2026-05-28T02:20:02.735296+00:00,,74150.0,6472.13026752
2026-05-28T02:20:02.920032+00:00,,74155.21,6466.57241622
2026-05-28T02:20:02.982905+00:00,,74155.21,6466.57241622
2026-05-28T02:20:03.242699+00:00,,74155.21,6466.57241622
2026-05-28T02:20:03.482884+00:00,,74155.21,6466.57241622
2026-05-28T02:20:03.686155+00:00,,74159.0,6466.57241622
2026-05-28T02:20:03.732509+00:00,,74159.0,6466.57241622
2026-05-28T02:20:03.890851+00:00,,74139.13,6466.57241622
2026-05-28T02:20:03.981170+00:00,,74139.13,6466.57241622
2026-05-28T02:20:04.229514+00:00,,74139.13,6466.57241622
